id,price,room_type,property_type,neighbourhood_cleansed,neighbourhood_norm,accommodates,bedrooms,beds,bathrooms,minimum_nights,availability_365,number_of_reviews,reviews_per_month,review_scores_rating,host_is_superhost,is_commercial_host,calculated_host_listings_count,host_tenure_years,instant_bookable,latitude,longitude,dist_city_center_km,amenities_count,has_wifi,has_kitchen,has_washer,has_pool,has_pets_allowed,has_free_parking,has_workspace,has_aircon
1390768768900533310,65.0,Private room,Private room in home,South Dublin,Unknown,2,1.0,1.0,0.5,1,75,4,2.73,5.0,False,0,1,4.068446269678303,False,53.2988835,-6.4986282,16.86123972465067,22,1,0,1,0,0,1,1,0
1391161799637526141,81.0,Private room,Private room in condo,Dublin City,Unknown,2,1.0,1.0,1.0,3,157,10,2.01,4.4,False,0,1,11.307323750855579,False,53.37759,-6.3185,4.957536560647686,29,1,0,1,0,0,1,1,0
1391215904263103843,235.0,Entire home/apt,Entire rental unit,Dublin City,North Wall,5,2.0,3.0,1.0,3,90,8,2.26,3.75,False,0,1,0.5338809034907598,False,53.3485677,-6.2305968,1.9828129971540462,27,1,1,1,0,0,0,0,0
1391251110369067873,108.0,Entire home/apt,Entire home,Fingal,Lusk,4,3.0,1.0,1.5,5,237,16,3.1,4.44,False,0,1,9.314168377823409,True,53.52648376492721,-6.160474093553592,20.752826430363623,14,1,1,1,0,1,1,1,0
1391295462633257558,207.0,Entire home/apt,Entire rental unit,Dublin City,Dublin,4,2.0,2.0,1.0,3,154,2,0.53,3.5,False,0,1,0.5311430527036276,False,53.3368251,-6.304659099999999,3.288474082219452,32,1,1,1,0,0,0,0,0
1391463810500312403,81.0,Entire home/apt,Entire rental unit,Fingal,Unknown,2,1.0,2.0,1.0,1,65,45,8.94,4.98,True,0,1,0.4544832306639288,False,53.45944544746656,-6.2240556815846935,12.438673928361698,16,1,0,0,0,0,1,0,0
1392036859131716614,47.0,Private room,Private room in home,Dublin City,Unknown,2,1.0,1.0,1.0,1,210,26,4.81,4.38,False,0,4,5.530458590006845,True,53.35772,-6.23915,1.6614146326503503,7,1,1,1,0,0,0,0,0
1392116599675824190,723.0,Private room,Private room in home,Dublin City,Unknown,2,1.0,1.0,1.0,2,352,0,0.0,,False,1,5,2.113620807665982,True,53.36171,-6.24632,1.619697806172743,22,1,1,1,0,1,1,1,0
1392123158153536413,201.0,Entire home/apt,Entire rental unit,Dublin City,D8,4,2.0,2.0,1.0,2,228,26,4.91,4.96,False,1,37,1.7960301163586585,False,53.34482357234443,-6.269952414644161,0.8485058650141344,40,1,1,1,0,0,0,0,0
1392176865906497931,94.0,Private room,Private room in home,Dn Laoghaire-Rathdown,Unknown,2,1.0,1.0,1.0,1,85,8,1.57,4.75,True,1,10,0.47091033538672145,False,53.29447,-6.13712,10.26130370555111,19,1,1,1,0,0,1,1,0
1392183266945079102,92.0,Private room,Private room in home,Dn Laoghaire-Rathdown,Unknown,2,1.0,1.0,1.0,1,85,6,1.17,4.83,True,1,10,0.47091033538672145,False,53.29482,-6.13624,10.285023048832448,19,1,1,1,0,0,1,1,0
1392198305933714085,147.0,Entire home/apt,Entire rental unit,Dn Laoghaire-Rathdown,Dublin,4,2.0,2.0,2.0,10,214,0,0.0,,False,1,83,7.761806981519507,True,53.2892789,-6.211379099999999,7.483028201631635,31,1,1,1,0,0,0,1,0
1392199213613853747,147.0,Entire home/apt,Entire rental unit,Dn Laoghaire-Rathdown,Dublin,4,2.0,2.0,2.0,10,343,1,0.52,4.0,False,1,83,7.761806981519507,True,53.2892789,-6.211379099999999,7.483028201631635,31,1,1,1,0,0,0,1,0
1392199864113133129,147.0,Entire home/apt,Entire rental unit,Dn Laoghaire-Rathdown,Dublin,4,2.0,2.0,2.0,10,267,0,0.0,,False,1,83,7.761806981519507,True,53.2892789,-6.211379099999999,7.483028201631635,31,1,1,1,0,0,0,1,0
1392200528188042268,147.0,Entire home/apt,Entire rental unit,Dn Laoghaire-Rathdown,Dublin,4,2.0,2.0,2.0,10,339,0,0.0,,False,1,83,7.761806981519507,True,53.28928,-6.21138,7.482891861631323,31,1,1,1,0,0,0,1,0
1392201199957631675,147.0,Entire home/apt,Entire rental unit,Dn Laoghaire-Rathdown,Dublin,4,2.0,2.0,2.0,10,342,0,0.0,,False,1,83,7.761806981519507,True,53.2892789,-6.211379099999999,7.483028201631635,31,1,1,1,0,0,0,1,0
1392201857905029454,147.0,Entire home/apt,Entire rental unit,Dn Laoghaire-Rathdown,Dublin,4,2.0,2.0,2.0,10,351,0,0.0,,False,1,83,7.761806981519507,True,53.28928,-6.21138,7.482891861631323,31,1,1,1,0,0,0,1,0
1392286375716376262,301.0,Private room,Private room in home,Dn Laoghaire-Rathdown,Unknown,6,3.0,3.0,3.0,1,44,2,0.65,5.0,True,1,10,0.47091033538672145,False,53.294593036655776,-6.13603946933899,10.310816034641162,19,1,1,1,0,0,1,1,0
1393352894022745743,201.0,Entire home/apt,Entire home,Dn Laoghaire-Rathdown,Unknown,5,4.0,4.0,4.5,2,42,16,4.66,4.63,False,0,1,0.44353182751540043,False,53.2741128,-6.178228,10.043780647750964,23,1,1,1,0,0,0,1,0
1393389199311856141,71.0,Private room,Private room in rental unit,Dublin City,Unknown,2,1.0,1.0,1.0,1,52,18,3.97,4.78,False,0,1,5.815195071868583,False,53.35871,-6.24013,1.669457392160424,13,1,0,0,0,0,0,1,0
1393422751085550364,73.0,Private room,Private room in condo,Dublin City,Unknown,2,1.0,1.0,1.0,2,125,14,3.68,5.0,False,0,1,7.271731690622861,False,53.33942,-6.26856,1.2795198371841552,31,1,0,0,0,0,0,1,0
1393464243929214815,108.0,Entire home/apt,Entire rental unit,Dn Laoghaire-Rathdown,24 The Willow,2,1.0,1.0,1.0,2,215,22,4.89,4.77,False,0,1,3.991786447638604,False,53.2860341,-6.235947,7.279865029625388,43,1,1,1,0,0,0,1,1
1393502498659618371,94.0,Private room,Private room in home,Dn Laoghaire-Rathdown,Unknown,2,1.0,2.0,1.0,1,321,1,0.27,5.0,True,1,10,0.47091033538672145,False,53.29399,-6.13777,10.258979991290659,17,1,1,1,0,0,1,1,0
1393555247038336398,126.0,Entire home/apt,Entire guest suite,Dublin City,Unknown,2,1.0,1.0,1.0,2,316,18,3.51,4.61,False,0,1,9.122518822724162,True,53.30972,-6.29784,5.113942213751674,42,1,1,1,0,0,1,0,0
1393564356459916414,225.0,Entire home/apt,Entire condo,Dublin City,Unknown,3,1.0,1.0,1.0,1,169,19,3.83,5.0,True,0,1,1.946611909650924,False,53.34932925658972,-6.256195195019244,0.2783294714672411,44,1,1,1,0,0,0,1,0
1393633886551385868,455.0,Private room,Private room in home,Dn Laoghaire-Rathdown,Unknown,8,4.0,5.0,4.0,1,29,4,1.52,5.0,True,1,10,0.47091033538672145,False,53.29432,-6.13744,10.254309095856858,19,1,1,1,0,0,1,1,0
1393639391841091914,63.0,Private room,Private room in condo,Dublin City,Unknown,2,1.0,1.0,1.0,1,3,24,4.62,4.33,False,0,2,0.4462696783025325,True,53.355790612786585,-6.255216709751005,0.7477172054283919,19,1,0,0,0,0,0,0,0
1393677112682472290,100.0,Private room,Private room in rental unit,Dublin City,Unknown,2,1.0,1.0,3.0,1,320,60,11.46,4.82,True,0,1,0.4462696783025325,False,53.3450243,-6.2830616,1.6063352179903765,24,1,0,1,0,0,1,1,0
1394274635964163696,76.0,Private room,Private room in rental unit,Dublin City,Unknown,1,1.0,1.0,0.5,1,361,0,0.0,,False,0,2,1.429158110882957,False,53.33999,-6.31945,4.08793910776577,6,1,1,1,0,0,0,1,0
1394286221333172320,85.0,Private room,Private room in rental unit,Dublin City,Unknown,2,1.0,1.0,0.5,28,326,4,0.79,5.0,False,0,1,0.4681724845995893,True,53.4041,-6.17167,8.444639592957444,5,1,1,0,0,0,0,0,0
1394371678016518138,118.0,Entire home/apt,Entire rental unit,Dublin City,Unknown,2,2.0,1.0,1.0,2,255,1,0.22,5.0,False,0,1,0.44353182751540043,False,53.33393,-6.22343,3.024936012775749,5,1,1,0,0,0,0,0,0
1394449342087798267,240.0,Private room,Private room in home,Dn Laoghaire-Rathdown,Unknown,4,2.0,2.0,2.0,1,315,9,1.99,4.78,True,1,10,0.47091033538672145,False,53.29315745554339,-6.135515438262166,10.434727913951729,17,1,1,1,0,0,1,1,0
1394992810735937641,206.0,Entire home/apt,Entire home,Dublin City,Unknown,4,2.0,2.0,1.0,2,56,15,3.88,4.87,False,0,2,6.061601642710472,False,53.30822,-6.28545,4.921573884233361,37,1,1,1,0,0,0,1,0
1395686932856096395,107.0,Private room,Private room in home,Dublin City,D3,2,1.0,1.0,0.5,2,331,13,2.57,4.92,True,0,4,12.021902806297057,False,53.36233,-6.25469,1.4436620577059485,59,1,1,1,0,0,0,1,1
1395748633164537550,272.0,Private room,Private room in home,Dn Laoghaire-Rathdown,Unknown,4,2.0,3.0,2.0,1,319,2,0.82,5.0,True,1,10,0.47091033538672145,False,53.2947,-6.13585,10.313867436036146,16,1,1,1,0,0,1,1,0
1395878046540061983,53.0,Private room,Private room in home,Dublin City,Unknown,1,1.0,1.0,1.0,1,117,3,0.65,5.0,False,0,2,2.6995208761122518,False,53.32786,-6.2739,2.604391083018882,24,1,1,1,0,0,0,1,0
1396550349406232808,98.0,Private room,Private room in home,Dn Laoghaire-Rathdown,Unknown,2,1.0,1.0,1.0,1,84,12,2.38,4.92,False,0,1,0.4407939767282683,False,53.23181803683302,-6.143747940659523,15.258322925221165,42,0,1,1,0,0,1,0,0
1396870587999535799,85.0,Private room,Private room in home,Dn Laoghaire-Rathdown,Unknown,1,1.0,1.0,1.0,1,267,0,0.0,,False,0,2,9.201916495550993,False,53.29955,-6.20194,6.811547185796333,6,1,1,1,0,0,1,0,0
1396938830979562585,214.0,Entire home/apt,Entire rental unit,Dublin City,D8,4,2.0,2.0,2.0,3,105,14,2.84,4.93,True,0,1,0.4736481861738535,False,53.34154,-6.31022,3.4494125403659943,40,1,1,1,0,0,0,1,0
1397748447017684559,422.0,Entire home/apt,Entire condo,Dublin City,Unknown,6,2.0,3.0,2.0,1,38,14,4.12,4.86,True,0,3,9.79876796714579,False,53.34744,-6.27895,1.269468603243323,50,1,1,1,0,0,0,1,0
1398066980894972639,173.0,Private room,Private room in rental unit,Dublin City,Unknown,2,2.0,2.0,1.0,1,354,0,0.0,,False,0,1,5.691991786447638,False,53.343617816444045,-6.244012584031697,1.284519003006922,8,1,1,1,0,0,0,0,0
1398344305600035118,328.0,Private room,Private room in home,Dn Laoghaire-Rathdown,Unknown,6,3.0,4.0,3.0,1,186,0,0.0,,True,1,10,0.47091033538672145,False,53.29304,-6.136,10.41694542425799,19,1,1,1,0,0,1,1,0
1399157435166286455,378.0,Entire home/apt,Entire home,Fingal,Dublin,8,4.0,4.0,2.5,3,75,0,0.0,,False,0,1,9.051334702258726,False,53.3873694,-6.065248899999999,13.640052654022297,23,1,1,1,0,0,0,1,0
1399222185401312882,250.0,Entire home/apt,Entire rental unit,Dublin City,Dublin,3,2.0,2.0,1.0,1,319,17,3.49,4.82,True,0,1,0.4243668720054757,False,53.34812,-6.2845,1.6224006010504284,27,1,1,1,0,0,0,0,0
1399233492716017658,219.0,Entire home/apt,Entire condo,Dublin City,Unknown,4,1.0,2.0,1.0,4,8,12,2.5,4.5,False,0,3,0.5420944558521561,False,53.34606054546923,-6.275806418788869,1.1133767261780436,12,1,1,1,0,0,0,1,0
1399257761614021190,159.0,Entire home/apt,Entire rental unit,South Dublin,Unknown,2,1.0,1.0,1.0,2,171,1,1.0,5.0,False,0,1,5.284052019164956,False,53.29639965911358,-6.286316829345288,6.190743505108032,12,1,1,1,0,0,0,1,0
1399886164963662035,221.0,Entire home/apt,Entire cottage,South Dublin,Unknown,5,3.0,1.0,2.0,15,51,4,2.5,3.75,False,1,9,10.335386721423683,False,53.27399,-6.30712,8.995691799917866,0,0,0,0,0,0,0,0,0
1399986207315016460,166.0,Entire home/apt,Entire home,Dublin City,Unknown,3,2.0,3.0,1.0,2,348,1,0.22,5.0,False,0,1,0.4216290212183436,False,53.35449,-6.24396,1.206795270489664,27,1,1,1,0,0,1,1,0
1400045639155278577,206.0,Entire home/apt,Entire rental unit,Dublin City,Unknown,4,2.0,2.0,1.0,4,263,5,1.74,4.4,,1,234,7.51813826146475,False,53.34372,-6.29717,2.5470002190514713,27,1,1,1,0,0,1,0,0
1400080817160049802,271.0,Entire home/apt,Entire home,Dublin City,Unknown,6,3.0,3.0,1.5,2,14,7,2.88,5.0,False,0,1,1.7522245037645447,False,53.33136,-6.27105,2.173563760340535,29,1,1,1,0,0,1,0,0
1400171731341304446,91.0,Private room,Private room in rental unit,Dn Laoghaire-Rathdown,Unknown,2,1.0,1.0,1.0,3,67,2,1.5,5.0,False,0,2,7.638603696098563,False,53.29376534683227,-6.249052043583977,6.281107864159352,9,1,1,1,0,0,0,0,0
1400266746946515621,258.0,Private room,Private room in home,Dn Laoghaire-Rathdown,Unknown,4,2.0,2.0,2.0,1,315,2,0.59,5.0,True,1,10,0.47091033538672145,False,53.29487023881275,-6.137730299622553,10.202017389154577,17,1,1,1,0,0,1,1,0
1400717541552099013,96.0,Shared room,Shared room in guesthouse,South Dublin,Unknown,1,1.0,1.0,1.0,1,362,0,0.0,,False,0,2,7.181382614647502,False,53.34498989999999,-6.415206799999999,10.330222415528638,23,1,1,0,0,0,1,0,0
1400747559848750642,117.0,Private room,Private room in home,Dublin City,Unknown,2,1.0,1.0,1.0,2,344,5,1.1,5.0,False,0,2,7.274469541409993,False,53.33857,-6.28494,2.0628072405612117,32,1,1,1,0,0,1,0,0
1400948400507201499,106.0,Private room,Private room in home,Dublin City,Unknown,2,1.0,1.0,3.0,3,308,16,3.56,4.69,False,1,145,2.9349760438056127,True,53.35960167563354,-6.243455071201625,1.5646172655124106,39,1,1,1,0,0,0,1,0
1400977354569148052,90.0,Private room,Private room in home,Dublin City,Unknown,2,1.0,1.0,2.0,3,306,12,2.65,4.75,False,1,145,2.9349760438056127,True,53.36014,-6.24352,1.6039424974860474,39,1,1,1,0,0,0,1,0
1400990268843899642,80.0,Private room,Private room in home,Dublin City,Unknown,2,1.0,1.0,2.0,3,310,11,2.37,4.45,False,1,145,2.9349760438056127,True,53.35941,-6.24362,1.5418924735726924,39,1,1,1,0,0,0,1,0
1401007068080128982,80.0,Private room,Private room in home,Dublin City,Unknown,2,1.0,1.0,2.0,3,292,13,2.91,4.77,False,1,145,2.9349760438056127,True,53.36007493680385,-6.2434435026464765,1.602319686894724,39,1,1,1,0,0,0,1,0
1401018037506168902,92.0,Private room,Private room in home,Dublin City,Unknown,2,1.0,1.0,2.0,3,309,10,2.33,4.6,False,1,145,2.9349760438056127,True,53.35813683335025,-6.243474410750989,1.4546762905341863,39,1,1,1,0,0,0,1,0
1401026343544650198,106.0,Private room,Private room in home,Dublin City,Unknown,2,1.0,1.0,2.0,3,293,9,2.0,5.0,False,1,145,2.9349760438056127,True,53.36004,-6.24299,1.6208790763286538,39,1,1,1,0,0,0,1,0
1401038984886230426,92.0,Private room,Private room in home,Dublin City,Unknown,2,1.0,1.0,3.0,3,291,13,3.17,4.69,False,1,145,2.9349760438056127,True,53.35972,-6.24334,1.5792954682933102,39,1,1,1,0,0,0,1,0
1401067683071175999,129.0,Entire home/apt,Entire condo,Dublin City,Unknown,2,1.0,1.0,1.0,3,210,18,3.97,4.83,False,1,145,2.9349760438056127,False,53.32314,-6.27551,3.135286961439334,37,1,1,1,0,0,0,1,0
1401288821987117145,279.0,Entire home/apt,Entire home,Dublin City,Unknown,5,3.0,4.0,1.5,5,36,3,1.23,4.67,False,0,1,11.542778918548938,True,53.36617,-6.31337,3.9754673706642705,45,1,1,1,0,1,1,1,0
1401330669440045799,63.0,Private room,Private room in home,South Dublin,Unknown,2,1.0,1.0,1.0,1,131,32,7.01,4.88,True,0,1,9.103353867214237,False,53.28429509999999,-6.2967707,7.68469071784023,25,1,0,0,0,0,1,0,0
1401399395186900476,83.0,Private room,Private room in home,South Dublin,Unknown,1,1.0,2.0,1.0,5,148,0,0.0,,False,0,1,10.236824093086927,False,53.28300355777299,-6.42976064465336,13.520811510074283,20,1,0,1,0,0,1,0,0
1401459168455447828,290.0,Entire home/apt,Entire home,Dublin City,Unknown,5,2.0,3.0,1.0,3,145,3,1.15,4.67,False,0,1,7.797399041752224,True,53.31850364479835,-6.239296820170605,3.753579928752817,27,1,1,1,0,0,1,0,0
1401474275666196427,343.0,Entire home/apt,Entire rental unit,Dublin City,D8,8,4.0,4.0,4.0,2,0,1,0.71,5.0,False,1,6,2.351813826146475,True,53.3428764,-6.280562900000001,1.5539783725692824,23,1,1,0,0,0,0,1,0
1401474762753553779,381.0,Entire home/apt,Entire rental unit,Dublin City,D8,10,5.0,5.0,5.0,2,0,0,0.0,,False,1,6,2.351813826146475,True,53.3428764,-6.280562900000001,1.5539783725692824,23,1,1,0,0,0,0,1,0
1401501975963744045,73.0,Private room,Private room in condo,Dn Laoghaire-Rathdown,Unknown,3,1.0,1.0,1.0,1,342,8,2.22,5.0,False,0,1,6.061601642710472,False,53.21796,-6.11763,17.488070638978687,27,1,1,0,0,1,1,1,1
1402074797619614052,126.0,Entire home/apt,Entire rental unit,Dublin City,Unknown,3,1.0,1.0,1.0,1,245,10,4.05,4.8,False,0,1,0.4134154688569473,False,53.4051992,-6.213043,6.921340297459935,36,1,1,1,0,0,1,0,0
1403021444323760613,123.0,Private room,Private room in condo,Dublin City,Unknown,1,1.0,1.0,1.0,5,26,0,0.0,,True,0,2,0.4106776180698152,False,53.34593,-6.25518,0.5493342278553882,11,1,1,1,0,0,0,1,0
1403644924647266417,70.0,Private room,Private room in rental unit,Dublin City,Unknown,1,1.0,1.0,1.0,1,45,27,5.91,4.85,False,0,1,2.9075975359342916,True,53.32895,-6.27442,2.5038147470043692,41,1,1,1,0,0,1,0,0
1403719887258051129,63.0,Private room,Private room in rental unit,Dublin City,Unknown,2,1.0,1.0,1.0,1,53,29,7.07,4.72,False,0,2,0.4462696783025325,True,53.35594870239531,-6.254852592601655,0.7745015758744472,25,1,0,0,0,0,0,0,0
1404218266150348412,101.0,Entire home/apt,Entire rental unit,Dublin City,Unknown,2,1.0,1.0,1.0,3,48,6,1.67,5.0,True,0,2,11.189596167008897,False,53.34035,-6.27971,1.666503092804562,7,1,0,0,0,0,0,0,0
1404257237970510982,65.0,Private room,Private room in home,Fingal,Clonee,2,1.0,1.0,1.0,1,259,36,7.4,4.72,True,0,2,4.396988364134154,False,53.42629357195855,-6.384254279065081,11.852871007233553,54,1,1,1,0,0,1,0,1
1404338852483086972,315.0,Entire home/apt,Entire home,Fingal,Unknown,6,4.0,4.0,2.0,7,32,0,0.0,,False,0,1,10.559890485968515,False,53.3893041,-6.1340803,9.482343814803148,18,1,1,1,0,0,1,1,0
1404339976033360919,100.0,Private room,Private room in rental unit,Dublin City,Unknown,2,1.0,1.0,1.0,1,345,5,1.15,5.0,False,0,1,0.6598220396988365,False,53.3368304492188,-6.269195526838303,1.5602806312752506,13,1,1,1,0,0,0,0,0
1404483538648143166,224.0,Entire home/apt,Entire home,Dublin City,Dublin,2,1.0,1.0,1.5,3,7,0,0.0,,True,0,2,11.019849418206707,False,53.3233,-6.26634,2.976572240252761,47,1,1,1,0,0,0,0,0
1404525837072577247,270.0,Entire home/apt,Entire rental unit,Fingal,Malahide,4,2.0,3.0,1.0,2,30,7,2.88,5.0,False,0,1,11.460643394934976,False,53.452240996376645,-6.152272793321858,13.476345428167829,38,1,1,1,0,1,1,0,0
1404548321266757395,372.0,Entire home/apt,Entire rental unit,Dublin City,Unknown,8,3.0,5.0,2.0,3,340,16,3.53,4.31,,1,234,7.51813826146475,False,53.34545,-6.26004,0.4844332443007315,7,1,1,1,0,0,0,0,0
1404943978676465081,89.0,Entire home/apt,Entire rental unit,Dublin City,Unknown,4,1.0,2.0,1.0,1,29,33,7.28,4.33,False,1,15,3.2334017796030117,False,53.3425893,-6.2792749,1.4969851326374892,29,1,1,1,0,0,0,0,0
1405023556474470869,350.0,Entire home/apt,Entire home,Dn Laoghaire-Rathdown,Unknown,6,3.0,3.0,2.0,7,190,2,1.15,5.0,False,0,2,7.605749486652978,False,53.27311,-6.23738,8.670636541723798,32,1,1,1,0,0,1,0,1
1405072514724457670,315.0,Private room,Private room in condo,Dublin City,Unknown,1,1.0,1.0,1.0,2,8,7,1.49,5.0,True,0,1,11.271731690622861,True,53.34581,-6.23788,1.5577270964711694,9,0,0,0,0,0,0,0,0
1405645645181464322,117.0,Private room,Private room in home,Dublin City,Unknown,3,2.0,2.0,1.0,1,345,1,0.29,5.0,False,0,1,0.9034907597535934,False,53.32238098832329,-6.272380319499394,3.155857688546079,14,1,1,1,0,0,0,1,0
1405657980389280950,99.0,Private room,Private room in rental unit,Dn Laoghaire-Rathdown,Unknown,2,1.0,1.0,1.0,1,224,2,0.44,3.5,False,0,1,0.6652977412731006,False,53.24490265083372,-6.145200293060225,13.970751551727501,13,1,1,1,0,0,0,1,1
1405727583926048635,70.0,Private room,Private room in home,Dublin City,Unknown,2,1.0,1.0,1.0,2,117,15,3.33,4.4,False,0,2,0.3997262149212868,True,53.3321583349564,-6.292050780950937,2.8857214244218428,14,1,1,1,0,1,0,0,0
1405740689956513294,106.0,Private room,Private room in rental unit,South Dublin,Unknown,2,1.0,2.0,1.0,1,343,17,3.78,4.82,False,0,1,4.114989733059549,True,53.2998815,-6.317390199999999,6.733119300335463,7,1,1,0,0,0,1,0,0
1405751565699414249,78.0,Private room,Private room in home,Dublin City,Unknown,2,1.0,1.0,1.0,5,65,11,2.58,4.27,False,0,2,0.3997262149212868,True,53.332662864227046,-6.291311846857153,2.8114492798948576,11,1,1,1,0,0,0,0,0
1405991858562028055,113.0,Private room,Private room in home,Fingal,Unknown,2,1.0,1.0,1.0,1,64,8,1.68,5.0,True,0,2,0.8268309377138946,False,53.42677,-6.38363,11.862210734521318,38,1,1,1,0,0,1,1,0
1406433793837764274,125.0,Private room,Private room in rental unit,Dn Laoghaire-Rathdown,Unknown,2,1.0,1.0,1.0,2,11,5,1.39,5.0,False,0,1,4.041067761806982,False,53.28565,-6.13888,10.791139931514577,34,1,1,1,0,1,0,1,0
1406509183119274816,345.0,Entire home/apt,Entire home,Dn Laoghaire-Rathdown,Unknown,7,4.0,12.0,3.5,1,63,1,1.0,5.0,False,0,1,10.655715263518138,False,53.28021138807365,-6.109616449872631,12.682091557669919,23,1,1,1,0,1,1,1,0
1406575604503907576,71.0,Private room,Private room in home,Fingal,Unknown,2,2.0,2.0,1.0,1,67,1,0.22,5.0,False,0,2,8.709103353867214,False,53.46060253016864,-6.231819119267282,12.476271197485131,29,0,1,1,0,0,1,0,0
1406598289597049107,101.0,Private room,Private room in home,Fingal,Unknown,3,2.0,2.0,1.0,1,61,2,0.42,5.0,False,0,2,8.709103353867214,False,53.45979604338713,-6.231711287919499,12.38866269130432,35,0,1,1,0,0,1,0,0
1406726474467653374,45.0,Private room,Private room in home,Fingal,Unknown,2,1.0,1.0,0.5,1,144,8,1.75,4.38,False,0,2,9.212867898699521,False,53.40475,-6.42064,12.298950895957766,18,1,1,0,0,0,1,0,0
1406860085068277392,323.0,Entire home/apt,Entire rental unit,Dublin City,Unknown,6,2.0,3.0,1.0,2,71,38,8.38,4.76,True,1,6,9.957563312799453,False,53.3458,-6.25585,0.5347927600755731,37,1,1,1,0,0,1,1,0
1407013603258331951,84.0,Private room,Private room in home,Fingal,Unknown,2,1.0,1.0,1.0,1,351,38,8.32,4.95,True,0,1,0.3942505133470226,True,53.44771859999999,-6.1951852,11.726898371268053,3,1,0,0,0,0,1,0,0
1407184873562766093,228.0,Entire home/apt,Entire rental unit,Dublin City,Unknown,5,2.0,3.0,1.0,1,5,22,5.55,4.23,False,0,1,0.5694729637234771,True,53.34498,-6.26499,0.6207375383546981,7,1,1,1,0,0,0,0,0
1407197737080888798,230.0,Entire home/apt,Entire home,Dublin City,Dublin,4,2.0,2.0,1.0,1,33,8,2.22,4.38,False,0,1,0.3942505133470226,False,53.33397,-6.23975,2.230981463031542,22,1,1,0,0,0,0,1,0
1407204060985328519,105.0,Entire home/apt,Entire rental unit,Dublin City,Unknown,3,1.0,1.0,1.0,2,78,21,5.34,4.9,False,0,1,11.60848733744011,False,53.32542261127857,-6.328288003908444,5.2792887886479365,16,1,1,1,0,0,1,0,0
1407484383212924427,160.0,Entire home/apt,Entire rental unit,Dublin City,D8,4,2.0,2.0,1.0,2,117,25,6.1,4.64,False,1,37,1.7960301163586585,False,53.34357133189933,-6.270647155376848,0.9774435588145651,38,1,1,1,0,0,0,1,0
1407832068766579994,114.0,Entire home/apt,Entire rental unit,Fingal,Unknown,3,2.0,2.0,2.0,15,134,2,0.56,5.0,False,0,1,8.292950034223136,True,53.41983220168145,-6.152686427099531,10.583987963357,11,1,1,1,0,0,1,0,0
1408187123646563124,50.0,Private room,Private room in rental unit,Dublin City,Unknown,1,0.0,1.0,1.0,1,263,30,7.76,4.87,False,0,1,0.3915126625598905,False,53.34550828924755,-6.283719018101692,1.6311285245537621,6,1,0,0,0,0,1,1,0
1408514681654470741,250.0,Entire home/apt,Entire home,Dn Laoghaire-Rathdown,Unknown,6,3.0,3.0,2.0,1,5,3,0.7,5.0,False,0,1,9.681040383299111,False,53.27763010300338,-6.253966949880123,8.043027582363628,7,1,1,0,0,0,1,0,0
1408692113527278573,155.0,Entire home/apt,Entire rental unit,Dublin City,Unknown,2,1.0,1.0,1.0,2,350,6,1.67,4.83,False,0,1,9.908281998631075,False,53.3741377639808,-6.269020512700081,2.77014441205588,18,1,1,1,0,0,1,0,0
1408790470994354883,110.0,Private room,Private room in home,Fingal,Unknown,2,1.0,1.0,1.0,2,71,2,0.9,5.0,False,0,3,0.3887748117727584,False,53.54677292298729,-6.084395182345083,24.842759253318228,22,1,1,1,0,0,1,0,0
1408874511426226660,232.0,Entire home/apt,Entire rental unit,Dublin City,Unknown,6,2.0,4.0,2.0,3,205,1,0.65,5.0,True,1,6,2.0643394934976045,False,53.3768,-6.3126,4.59912628687544,9,1,1,1,0,0,1,0,0
1408876043124363646,170.0,Entire home/apt,Entire rental unit,Dublin City,Dublin,2,1.0,1.0,1.0,2,258,20,4.96,4.6,False,1,19,1.0321697467488022,False,53.34232,-6.24,1.5877063170004755,44,1,1,1,0,0,0,0,0
1409078030362948121,102.0,Private room,Private room in condo,Dublin City,Unknown,2,1.0,1.0,1.0,1,354,3,0.69,5.0,False,0,3,0.5174537987679672,True,53.34539,-6.28195,1.5230667653300527,35,1,1,1,0,1,0,0,0
1409249302214247103,38.0,Private room,Private room in rental unit,Dublin City,Unknown,1,1.0,1.0,1.0,28,191,0,0.0,,False,0,1,10.795345653661876,False,53.37783,-6.31206,4.6480854812340935,26,1,1,1,0,0,0,0,1
1409377667511325248,125.0,Entire home/apt,Entire rental unit,Fingal,Unknown,4,2.0,2.0,2.0,30,90,0,0.0,,False,0,3,3.567419575633128,True,53.39138501145356,-6.392843862426765,9.962507615650656,10,1,1,1,0,0,1,0,0
1409380484836730380,209.0,Entire home/apt,Entire condo,Dublin City,Unknown,4,1.0,2.0,1.0,2,30,17,4.36,4.47,True,0,2,0.4106776180698152,False,53.347771839677655,-6.277660959381234,1.177979962368335,17,1,1,1,0,0,0,1,0
1409547354451400627,65.0,Entire home/apt,Entire rental unit,Dublin City,Unknown,2,1.0,1.0,1.0,14,263,2,0.68,5.0,False,1,7,1.8781656399726214,False,53.32433,-6.27264,2.95140321295992,8,0,1,1,0,0,0,1,0
1409947755922748404,225.0,Entire home/apt,Entire rental unit,Dn Laoghaire-Rathdown,Unknown,4,2.0,2.0,1.5,2,362,1,0.34,1.0,False,0,1,2.1574264202600957,True,53.2457534,-6.1444027,13.921138223883833,9,1,1,1,0,0,0,1,0
